Vehicle_ID,Visit_Number,Purchase_Date,Service_Date,Vehicle_Model,Manufacturing_Date,Vehicle_Age_at_Service,Battery_Age_at_Service,Battery_Health_at_Service,Battery_Replaced,Issue_Family,Exact_Issue,Parts_Required,Parts_Available,Part_Ordered,Expected_Part_ETA_Days,Active_Jobs_On_Arrival,Workshop_Capacity,Workshop_Utilization,Day_Type,Technician_ID,Technician_Experience_Years,Repair_Complexity,Base_Labor_Hours,Technician_Efficiency,Effective_Labor_Hours,Workshop_Wait_Hours,Operational_Time_Hours,Operational_Time_Days,Extra_Operational_Delay_Days,Turnaround_Time_Days,Parts_Cost,Labor_Cost,Warranty_Status,Warranty_Covered,Misc_Cost,Repair_Cost,Expected_TAT_Days,Is_Delayed,Actual_Part_Wait_Days,Supplier_Delay_Days
EV00731,1,2026-02-12,2026-10-05,Ather Rizta,2026-01-09,0.74,0.64,97.55,False,Battery,Battery Overheating,True,True,False,0,13,20,0.65,Weekday,TECH_08,6,3,5.52,0.88,4.86,0.63,5.49,0.69,0.25,0.94,1800,2760,True,True,300,4860,2.5,False,0,0
EV00733,1,2022-04-27,2022-11-24,TVS iQube,2022-03-02,0.73,0.58,96.37,False,General Service,Periodic Inspection,False,False,False,0,9,20,0.45,Weekday,TECH_08,6,1,0.77,0.88,0.68,0.17,0.85,0.11,0.0,0.11,0,385,True,False,0,385,1.0,False,0,0
EV00733,2,2022-04-27,2023-11-17,TVS iQube,2022-03-02,1.71,1.56,90.2,False,Brake,Brake Adjustment,False,False,False,0,16,20,0.8,Weekday,TECH_01,1,1,0.52,1.0,0.52,0.62,1.14,0.14,0.0,0.14,0,260,True,False,0,260,1.0,False,0,0
EV00733,3,2022-04-27,2024-06-29,TVS iQube,2022-03-02,2.33,2.17,86.32,False,Brake,Brake Pad Wear,True,True,False,0,18,20,0.9,Weekend,TECH_05,3,2,3.47,0.94,3.26,2.19,5.45,0.68,1.0,1.68,504,1735,True,False,100,2339,1.5,True,0,0
EV00733,4,2022-04-27,2025-08-01,TVS iQube,2022-03-02,3.42,3.26,79.47,False,Electrical,Lighting Issue,True,True,False,0,20,20,1.0,Weekday,TECH_05,3,1,1.22,0.94,1.15,1.9,3.05,0.38,0.5,0.88,530,610,False,False,0,1140,1.0,False,0,0
EV00734,1,2024-09-02,2025-01-05,TVS iQube,2024-06-11,0.57,0.34,97.34,False,Brake,Brake Adjustment,True,True,False,0,23,20,1.15,Weekend,TECH_01,1,1,1.24,1.0,1.24,3.82,5.06,0.63,1.5,2.13,196,620,True,False,500,1316,1.0,True,0,0
EV00734,2,2024-09-02,2025-06-11,TVS iQube,2024-06-11,1.0,0.77,94.0,False,Electrical,Wiring Issue,False,False,False,0,18,20,0.9,Weekday,TECH_01,1,2,2.83,1.0,2.83,2.17,5.0,0.62,0.0,0.62,0,1415,True,True,300,1715,1.5,False,0,0
EV00734,3,2024-09-02,2025-12-19,TVS iQube,2024-06-11,1.52,1.3,89.94,False,Brake,Brake Adjustment,False,False,False,0,17,20,0.85,Weekday,TECH_05,3,1,0.64,0.94,0.6,2.78,3.38,0.42,0.25,0.67,0,320,True,False,0,320,1.0,False,0,0
EV00735,1,2025-07-06,2025-11-28,TVS iQube,2025-04-09,0.64,0.4,97.95,False,General Service,Routine Maintenance,False,False,False,0,15,20,0.75,Weekday,TECH_03,2,1,0.71,0.97,0.69,1.26,1.95,0.24,0.0,0.24,0,355,True,False,300,655,1.0,False,0,0
EV00735,2,2025-07-06,2026-09-10,TVS iQube,2025-04-09,1.42,1.18,93.9,False,General Service,Periodic Inspection,False,False,False,0,15,20,0.75,Weekday,TECH_06,4,1,0.89,0.91,0.81,1.38,2.19,0.27,0.25,0.52,0,445,True,False,0,445,1.0,False,0,0
EV00736,1,2022-07-20,2023-01-01,TVS iQube,2022-05-28,0.6,0.45,96.94,False,General Service,Periodic Inspection,False,False,False,0,12,20,0.6,Weekend,TECH_04,3,1,1.5,0.94,1.41,0.5,1.91,0.24,0.0,0.24,0,750,True,False,0,750,1.0,False,0,0
EV00736,2,2022-07-20,2023-11-26,TVS iQube,2022-05-28,1.5,1.35,90.84,False,General Service,Periodic Inspection,True,False,True,1,19,20,0.95,Weekend,TECH_07,5,1,1.17,0.88,1.03,1.52,2.55,0.32,0.0,1.32,164,585,True,False,0,749,2.0,False,1,0
EV00736,3,2022-07-20,2024-10-21,TVS iQube,2022-05-28,2.4,2.26,84.71,False,General Service,Cleaning and Lubrication,False,False,False,0,17,20,0.85,Weekday,TECH_07,5,1,0.94,0.88,0.83,2.54,3.37,0.42,0.5,0.92,0,470,True,False,0,470,1.0,False,0,0
EV00736,4,2022-07-20,2025-10-03,TVS iQube,2022-05-28,3.35,3.21,78.28,False,General Service,Cleaning and Lubrication,False,False,False,0,8,20,0.4,Weekday,TECH_06,4,1,0.98,0.91,0.89,0.06,0.95,0.12,0.25,0.37,0,490,False,False,200,690,1.0,False,0,0
EV00737,1,2022-05-14,2022-11-26,Ather 450X,2022-02-27,0.74,0.54,97.78,False,Electrical,Lighting Issue,False,False,False,0,19,20,0.95,Weekend,TECH_05,3,1,1.42,0.94,1.33,2.91,4.24,0.53,1.0,1.53,0,710,True,True,0,710,1.0,True,0,0
EV00737,2,2022-05-14,2023-08-21,Ather 450X,2022-02-27,1.48,1.27,94.75,False,Brake,Brake Disc Issue,False,False,False,0,13,20,0.65,Weekday,TECH_08,6,2,1.89,0.88,1.66,0.73,2.39,0.3,0.0,0.3,0,945,True,True,0,945,1.5,False,0,0
EV00737,3,2022-05-14,2024-09-22,Ather 450X,2022-02-27,2.57,2.36,90.25,False,General Service,Routine Maintenance,False,False,False,0,14,20,0.7,Weekend,TECH_03,2,1,0.82,0.97,0.8,0.85,1.65,0.21,0.25,0.46,0,410,True,False,200,610,1.0,False,0,0
EV00737,4,2022-05-14,2025-09-07,Ather 450X,2022-02-27,3.53,3.32,86.29,False,Brake,Brake Pad Wear,True,True,False,0,15,20,0.75,Weekend,TECH_05,3,2,2.24,0.94,2.11,1.48,3.59,0.45,1.0,1.45,900,1120,False,False,0,2020,1.5,False,0,0
EV00738,1,2023-10-04,2024-05-24,TVS iQube,2023-08-03,0.81,0.64,95.15,False,Suspension,Shock Absorber Wear,True,True,False,0,10,20,0.5,Weekday,TECH_05,3,2,3.3,0.94,3.1,0.43,3.53,0.44,0.0,0.44,1726,1650,True,True,0,3376,1.5,False,0,0
EV00738,2,2023-10-04,2025-03-29,TVS iQube,2023-08-03,1.65,1.48,88.72,True,Tyre,Tyre Wear,True,True,False,0,14,20,0.7,Weekend,TECH_04,3,2,3.05,0.94,2.87,0.55,3.42,0.43,0.5,0.93,1333,1525,True,False,100,2958,1.5,False,0,0
EV00738,3,2023-10-04,2026-03-08,TVS iQube,2023-08-03,2.6,0.94,96.67,False,Motor,Motor Performance Issue,True,False,True,8,20,20,1.0,Weekend,TECH_03,2,3,5.57,0.97,5.4,1.57,6.97,0.87,1.5,10.37,5371,2785,True,True,0,8156,10.5,False,8,0
EV00739,1,2024-12-01,2025-05-04,Bajaj Chetak,2024-11-11,0.48,0.42,96.95,False,Tyre,Low Tyre Pressure,False,False,False,0,14,20,0.7,Weekend,TECH_03,2,1,0.81,0.97,0.79,1.32,2.11,0.26,0.0,0.26,0,405,True,False,100,505,1.0,False,0,0
EV00739,2,2024-12-01,2025-12-17,Bajaj Chetak,2024-11-11,1.1,1.04,92.45,False,Motor,Motor Performance Issue,False,False,False,0,18,20,0.9,Weekday,TECH_04,3,3,4.21,0.94,3.96,1.61,5.57,0.7,0.0,0.7,0,2105,True,True,100,2205,2.5,False,0,0
EV00739,3,2024-12-01,2026-07-04,Bajaj Chetak,2024-11-11,1.64,1.59,88.5,False,General Service,Periodic Inspection,False,False,False,0,18,20,0.9,Weekend,TECH_08,6,1,0.83,0.88,0.73,2.78,3.51,0.44,0.0,0.44,0,415,True,False,0,415,1.0,False,0,0
EV00740,1,2024-09-26,2025-05-06,Ather 450X,2024-06-30,0.85,0.61,97.57,False,General Service,Routine Maintenance,False,False,False,0,11,20,0.55,Weekday,TECH_06,4,1,1.43,0.91,1.3,0.46,1.76,0.22,0.5,0.72,0,715,True,False,0,715,1.0,False,0,0
EV00740,2,2024-09-26,2026-02-23,Ather 450X,2024-06-30,1.65,1.41,94.36,False,Electrical,Lighting Issue,False,False,False,0,15,20,0.75,Weekday,TECH_04,3,1,1.41,0.94,1.33,0.52,1.85,0.23,0.0,0.23,0,705,True,True,0,705,1.0,False,0,0
EV00741,1,2026-04-01,2026-09-01,Ather 450X,2026-02-04,0.57,0.42,97.46,False,Motor,Motor Noise,True,False,True,7,19,20,0.95,Weekday,TECH_06,4,2,2.34,0.91,2.13,1.83,3.96,0.5,0.25,6.75,869,1170,True,True,100,2139,8.5,False,6,-1
EV00743,1,2026-04-13,2026-10-17,Ola S1 Pro,2026-02-15,0.67,0.51,96.57,False,Battery,Battery Degradation,True,True,False,0,16,20,0.8,Weekend,TECH_08,6,3,4.64,0.88,4.08,0.52,4.6,0.57,0.0,0.57,17051,2320,True,True,0,19371,2.5,False,0,0
EV00744,1,2026-04-21,2026-10-16,Ola S1 Pro,2026-03-28,0.55,0.49,98.34,False,Tyre,Wheel Alignment,False,False,False,0,10,20,0.5,Weekday,TECH_08,6,1,1.38,0.88,1.21,0.04,1.25,0.16,0.25,0.41,0,690,True,False,0,690,1.0,False,0,0
EV00745,1,2023-02-26,2023-09-09,Ather 450X,2023-01-04,0.68,0.53,97.01,False,General Service,Routine Maintenance,False,False,False,0,12,20,0.6,Weekend,TECH_01,1,1,0.95,1.0,0.95,0.27,1.22,0.15,0.0,0.15,0,475,True,False,300,775,1.0,False,0,0
EV00745,2,2023-02-26,2024-08-19,Ather 450X,2023-01-04,1.62,1.48,91.71,False,Brake,Brake Fluid Issue,False,False,False,0,19,20,0.95,Weekday,TECH_07,5,1,0.54,0.88,0.48,2.6,3.08,0.38,0.25,0.63,0,270,True,False,300,570,1.0,False,0,0
EV00745,3,2023-02-26,2025-05-08,Ather 450X,2023-01-04,2.34,2.2,87.68,False,General Service,Routine Maintenance,False,False,False,0,16,20,0.8,Weekday,TECH_08,6,1,0.85,0.88,0.75,0.98,1.73,0.22,0.0,0.22,0,425,True,False,500,925,1.0,False,0,0
EV00745,4,2023-02-26,2026-03-19,Ather 450X,2023-01-04,3.2,3.06,82.84,False,Brake,Brake Adjustment,False,False,False,0,7,20,0.35,Weekday,TECH_04,3,1,1.11,0.94,1.04,0.19,1.23,0.15,0.0,0.15,0,555,False,False,100,655,1.0,False,0,0
EV00746,1,2023-10-20,2024-03-11,TVS iQube,2023-09-23,0.47,0.39,98.56,False,General Service,Cleaning and Lubrication,False,False,False,0,7,20,0.35,Weekday,TECH_08,6,1,1.44,0.88,1.27,0.1,1.37,0.17,0.0,0.17,0,720,True,False,0,720,1.0,False,0,0
EV00746,2,2023-10-20,2025-01-20,TVS iQube,2023-09-23,1.33,1.25,95.39,False,Brake,Brake Adjustment,False,False,False,0,6,20,0.3,Weekday,TECH_08,6,1,0.92,0.88,0.81,0.12,0.93,0.12,0.5,0.62,0,460,True,False,200,660,1.0,False,0,0
EV00746,3,2023-10-20,2025-12-22,TVS iQube,2023-09-23,2.25,2.17,92.02,False,Battery,Charging Failure,False,False,False,0,5,20,0.25,Weekday,TECH_07,5,3,4.34,0.88,3.82,0.29,4.11,0.51,0.25,0.76,0,2170,True,True,300,2470,2.5,False,0,0
EV00747,1,2024-07-14,2024-11-05,Ather 450X,2024-04-16,0.56,0.31,98.74,False,General Service,Periodic Inspection,False,False,False,0,13,20,0.65,Weekday,TECH_07,5,1,0.88,0.88,0.77,1.36,2.13,0.27,0.25,0.52,0,440,True,False,0,440,1.0,False,0,0
EV00747,2,2024-07-14,2025-05-10,Ather 450X,2024-04-16,1.07,0.82,96.68,False,Brake,Brake Pad Wear,False,False,False,0,15,20,0.75,Weekend,TECH_03,2,2,1.61,0.97,1.56,0.9,2.46,0.31,0.0,0.31,0,805,True,False,0,805,1.5,False,0,0
EV00747,3,2024-07-14,2026-02-16,Ather 450X,2024-04-16,1.84,1.59,93.56,False,General Service,Routine Maintenance,False,False,False,0,12,20,0.6,Weekday,TECH_08,6,1,1.4,0.88,1.23,0.47,1.7,0.21,0.0,0.21,0,700,True,False,200,900,1.0,False,0,0
EV00748,1,2020-05-07,2020-11-24,TVS iQube,2020-03-15,0.7,0.55,98.16,False,General Service,Routine Maintenance,True,True,False,0,11,20,0.55,Weekday,TECH_05,3,1,0.53,0.94,0.5,0.03,0.53,0.07,1.0,1.07,176,265,True,False,0,441,1.0,True,0,0
EV00748,2,2020-05-07,2021-10-15,TVS iQube,2020-03-15,1.59,1.44,95.18,False,Brake,Brake Pad Wear,True,True,False,0,17,20,0.85,Weekday,TECH_05,3,2,1.5,0.94,1.41,2.74,4.15,0.52,1.0,1.52,1007,750,True,False,100,1857,1.5,True,0,0
EV00748,3,2020-05-07,2022-06-28,TVS iQube,2020-03-15,2.29,2.14,92.84,False,General Service,Cleaning and Lubrication,False,False,False,0,16,20,0.8,Weekday,TECH_07,5,1,1.11,0.88,0.98,0.84,1.82,0.23,0.0,0.23,0,555,True,False,100,655,1.0,False,0,0
EV00748,4,2020-05-07,2023-07-31,TVS iQube,2020-03-15,3.38,3.23,89.2,False,Suspension,Suspension Bush Wear,True,True,False,0,10,20,0.5,Weekday,TECH_08,6,2,1.81,0.88,1.59,0.43,2.02,0.25,0.0,0.25,1330,905,False,False,0,2235,1.5,False,0,0
EV00748,5,2020-05-07,2024-05-10,TVS iQube,2020-03-15,4.15,4.01,86.6,False,Brake,Brake Pad Wear,True,False,True,3,5,20,0.25,Weekday,TECH_06,4,2,2.09,0.91,1.9,0.46,2.36,0.3,0.0,3.3,773,1045,False,False,200,2018,4.5,False,3,0
EV00748,6,2020-05-07,2025-06-04,TVS iQube,2020-03-15,5.22,5.08,83.03,False,General Service,Cleaning and Lubrication,False,False,False,0,7,20,0.35,Weekday,TECH_01,1,1,0.99,1.0,0.99,0.35,1.34,0.17,0.0,0.17,0,495,False,False,0,495,1.0,False,0,0
EV00748,7,2020-05-07,2026-05-17,TVS iQube,2020-03-15,6.17,6.03,79.85,False,Brake,Brake Pad Wear,True,True,False,0,16,20,0.8,Weekend,TECH_05,3,2,3.08,0.94,2.9,0.86,3.76,0.47,0.0,0.47,1125,1540,False,False,0,2665,1.5,False,0,0
EV00749,1,2026-03-06,2026-06-17,Bajaj Chetak,2026-02-09,0.35,0.28,98.12,True,General Service,Routine Maintenance,True,True,False,0,17,20,0.85,Weekday,TECH_07,5,1,0.89,0.88,0.78,2.19,2.97,0.37,1.5,1.87,198,445,True,False,200,843,1.0,True,0,0
EV00750,1,2024-06-05,2024-10-24,Ather Rizta,2024-05-06,0.47,0.39,98.79,False,General Service,Periodic Inspection,False,False,False,0,5,20,0.25,Weekday,TECH_05,3,1,1.46,0.94,1.37,0.28,1.65,0.21,0.0,0.21,0,730,True,False,200,930,1.0,False,0,0
EV00750,2,2024-06-05,2025-10-26,Ather Rizta,2024-05-06,1.47,1.39,95.62,False,General Service,Routine Maintenance,True,True,False,0,12,20,0.6,Weekend,TECH_08,6,1,0.95,0.88,0.84,0.23,1.07,0.13,0.25,0.38,339,475,True,False,100,914,1.0,False,0,0
EV00750,3,2024-06-05,2026-03-30,Ather Rizta,2024-05-06,1.9,1.82,94.29,False,General Service,Routine Maintenance,False,False,False,0,16,20,0.8,Weekday,TECH_08,6,1,1.42,0.88,1.25,1.29,2.54,0.32,0.0,0.32,0,710,True,False,0,710,1.0,False,0,0
EV00751,1,2023-08-18,2024-04-08,TVS iQube,2023-07-02,0.77,0.64,94.92,False,Electrical,Lighting Issue,False,False,False,0,14,20,0.7,Weekday,TECH_06,4,1,0.95,0.91,0.86,1.27,2.13,0.27,0.5,0.77,0,475,True,True,200,675,1.0,False,0,0
EV00751,2,2023-08-18,2025-04-22,TVS iQube,2023-07-02,1.81,1.68,86.69,False,Battery,Battery Overheating,False,False,False,0,19,20,0.95,Weekday,TECH_05,3,3,5.31,0.94,4.99,1.52,6.51,0.81,0.0,0.81,0,2655,True,True,300,2955,2.5,False,0,0
EV00751,3,2023-08-18,2025-09-07,TVS iQube,2023-07-02,2.18,2.06,83.7,False,Brake,Brake Adjustment,False,False,False,0,20,20,1.0,Weekend,TECH_01,1,1,1.46,1.0,1.46,1.73,3.19,0.4,0.25,0.65,0,730,True,False,0,730,1.0,False,0,0
EV00751,4,2023-08-18,2026-03-03,TVS iQube,2023-07-02,2.67,2.54,79.85,False,Electrical,Wiring Issue,False,False,False,0,5,20,0.25,Weekday,TECH_07,5,2,2.85,0.88,2.51,0.18,2.69,0.34,0.0,0.34,0,1425,True,True,500,1925,1.5,False,0,0
EV00752,1,2025-07-12,2025-10-16,Hero Vida V1,2025-04-29,0.47,0.26,98.29,False,Brake,Brake Pad Wear,True,True,False,0,8,20,0.4,Weekday,TECH_03,2,2,1.8,0.97,1.75,0.34,2.09,0.26,0.0,0.26,695,900,True,False,0,1595,1.5,False,0,0
EV00753,1,2024-05-25,2024-09-27,TVS iQube,2024-03-13,0.54,0.34,98.76,False,General Service,Periodic Inspection,False,False,False,0,12,20,0.6,Weekday,TECH_06,4,1,1.1,0.91,1.0,0.11,1.11,0.14,0.0,0.14,0,550,True,False,100,650,1.0,False,0,0
EV00753,2,2024-05-25,2025-08-23,TVS iQube,2024-03-13,1.45,1.25,95.49,False,Brake,Brake Disc Issue,False,False,False,0,20,20,1.0,Weekend,TECH_07,5,2,1.95,0.88,1.72,1.98,3.7,0.46,0.5,0.96,0,975,True,True,100,1075,1.5,False,0,0
EV00754,1,2025-05-08,2025-10-20,Bajaj Chetak,2025-02-09,0.69,0.45,96.71,False,Tyre,Low Tyre Pressure,False,False,False,0,10,20,0.5,Weekday,TECH_04,3,1,0.81,0.94,0.76,0.23,0.99,0.12,0.25,0.37,0,405,True,False,200,605,1.0,False,0,0
EV00755,1,2025-09-26,2026-05-21,Ola S1 Pro,2025-07-23,0.83,0.65,95.97,False,General Service,Cleaning and Lubrication,False,False,False,0,19,20,0.95,Weekday,TECH_01,1,1,1.34,1.0,1.34,2.38,3.72,0.46,0.0,0.46,0,670,True,False,100,770,1.0,False,0,0
EV00755,2,2025-09-26,2026-12-28,Ola S1 Pro,2025-07-23,1.43,1.25,92.21,False,Tyre,Low Tyre Pressure,False,False,False,0,16,20,0.8,Weekday,TECH_07,5,1,1.18,0.88,1.04,1.4,2.44,0.3,0.25,0.55,0,590,True,False,100,690,1.0,False,0,0
EV00756,1,2023-05-05,2023-10-17,Bajaj Chetak,2023-04-06,0.53,0.45,98.2,False,Electrical,Lighting Issue,True,True,False,0,12,20,0.6,Weekday,TECH_06,4,1,0.79,0.91,0.72,0.4,1.12,0.14,0.0,0.14,481,395,True,True,200,1076,1.0,False,0,0
EV00756,2,2023-05-05,2024-04-21,Bajaj Chetak,2023-04-06,1.04,0.96,96.17,False,Battery,Charging Failure,True,True,False,0,17,20,0.85,Weekend,TECH_05,3,3,3.52,0.94,3.31,2.04,5.35,0.67,0.5,1.17,4462,1760,True,True,300,6522,2.5,False,0,0
EV00756,3,2023-05-05,2024-10-23,Bajaj Chetak,2023-04-06,1.55,1.47,94.15,False,General Service,Periodic Inspection,False,False,False,0,12,20,0.6,Weekday,TECH_06,4,1,1.03,0.91,0.94,0.38,1.32,0.16,0.25,0.41,0,515,True,False,300,815,1.0,False,0,0
EV00756,4,2023-05-05,2025-09-29,Bajaj Chetak,2023-04-06,2.48,2.4,90.44,False,General Service,Periodic Inspection,True,True,False,0,11,20,0.55,Weekday,TECH_06,4,1,0.75,0.91,0.68,0.42,1.1,0.14,0.0,0.14,151,375,True,False,200,726,1.0,False,0,0
EV00757,1,2022-12-02,2023-07-30,Ather 450X,2022-10-06,0.81,0.66,97.86,False,General Service,Routine Maintenance,False,False,False,0,20,20,1.0,Weekend,TECH_02,2,1,0.53,0.97,0.51,2.28,2.79,0.35,0.0,0.35,0,265,True,False,0,265,1.0,False,0,0
EV00757,2,2022-12-02,2024-08-26,Ather 450X,2022-10-06,1.89,1.73,94.37,False,Suspension,Front Fork Issue,True,False,True,4,15,20,0.75,Weekday,TECH_06,4,3,3.72,0.91,3.39,0.8,4.19,0.52,0.0,4.52,1808,1860,True,True,0,3668,6.5,False,4,0
EV00757,3,2022-12-02,2025-09-27,Ather 450X,2022-10-06,2.98,2.82,90.83,False,Electrical,Wiring Issue,False,False,False,0,20,20,1.0,Weekend,TECH_04,3,2,2.85,0.94,2.68,2.91,5.59,0.7,0.0,0.7,0,1425,True,True,0,1425,1.5,False,0,0
EV00757,4,2022-12-02,2026-04-02,Ather 450X,2022-10-06,3.49,3.33,89.17,False,Battery,Battery Connection Issue,False,False,False,0,6,20,0.3,Weekday,TECH_08,6,2,2.33,0.88,2.05,0.48,2.53,0.32,0.0,0.32,0,1165,False,False,300,1465,1.5,False,0,0
EV00759,1,2025-07-04,2025-10-10,Ather Rizta,2025-04-25,0.46,0.27,99.17,False,Tyre,Tyre Wear,True,True,False,0,9,20,0.45,Weekday,TECH_08,6,2,2.02,0.88,1.78,0.11,1.89,0.24,0.0,0.24,2224,1010,True,False,200,3434,1.5,False,0,0
EV00759,2,2025-07-04,2026-10-13,Ather Rizta,2025-04-25,1.47,1.28,96.06,False,Tyre,Low Tyre Pressure,False,False,False,0,16,20,0.8,Weekday,TECH_01,1,1,1.38,1.0,1.38,1.29,2.67,0.33,0.0,0.33,0,690,True,False,0,690,1.0,False,0,0
EV00760,1,2023-07-26,2024-01-06,Ola S1 Pro,2023-05-13,0.65,0.45,98.22,False,General Service,Routine Maintenance,False,False,False,0,13,20,0.65,Weekend,TECH_08,6,1,1.33,0.88,1.17,0.54,1.71,0.21,0.0,0.21,0,665,True,False,200,865,1.0,False,0,0
EV00760,2,2023-07-26,2024-05-21,Ola S1 Pro,2023-05-13,1.02,0.82,96.74,False,Battery,Battery Connection Issue,False,False,False,0,10,20,0.5,Weekday,TECH_08,6,2,2.43,0.88,2.14,0.0,2.14,0.27,0.0,0.27,0,1215,True,True,0,1215,1.5,False,0,0
EV00760,3,2023-07-26,2024-11-07,Ola S1 Pro,2023-05-13,1.49,1.29,94.89,False,Battery,Battery Degradation,True,False,True,6,8,20,0.4,Weekday,TECH_05,3,3,4.46,0.94,4.19,0.18,4.37,0.55,0.0,6.55,9875,2230,True,True,100,12205,8.5,False,6,0
EV00761,1,2024-09-08,2024-12-30,Bajaj Chetak,2024-06-16,0.54,0.31,98.86,False,Brake,Brake Disc Issue,False,False,False,0,12,20,0.6,Weekday,TECH_01,1,2,2.51,1.0,2.51,0.23,2.74,0.34,0.0,0.34,0,1255,True,True,100,1355,1.5,False,0,0
EV00761,2,2024-09-08,2025-12-22,Bajaj Chetak,2024-06-16,1.52,1.29,95.28,False,Brake,Brake Pad Wear,True,True,False,0,14,20,0.7,Weekday,TECH_06,4,2,3.01,0.91,2.74,1.05,3.79,0.47,0.5,0.97,1174,1505,True,False,0,2679,1.5,False,0,0
EV00762,1,2024-11-01,2025-06-03,Ather Rizta,2024-09-01,0.75,0.59,95.98,False,Electrical,Sensor Failure,True,True,False,0,8,20,0.4,Weekday,TECH_05,3,3,3.54,0.94,3.33,0.19,3.52,0.44,0.25,0.69,1870,1770,True,True,100,3740,2.5,False,0,0
EV00762,2,2024-11-01,2026-06-28,Ather Rizta,2024-09-01,1.82,1.65,88.66,False,General Service,Routine Maintenance,True,False,True,2,17,20,0.85,Weekend,TECH_02,2,1,1.11,0.97,1.08,1.69,2.77,0.35,1.5,3.85,142,555,True,False,100,797,3.0,True,2,0
EV00763,1,2024-10-25,2025-03-15,TVS iQube,2024-10-03,0.45,0.39,97.06,False,Battery,Charging Failure,True,True,False,0,23,20,1.15,Weekend,TECH_02,2,3,5.99,0.97,5.81,4.03,9.84,1.23,1.0,2.23,2141,2995,True,True,200,5336,2.5,False,0,0
EV00763,2,2024-10-25,2026-05-09,TVS iQube,2024-10-03,1.6,1.54,88.31,False,Brake,Brake Disc Issue,True,True,False,0,24,20,1.2,Weekend,TECH_02,2,2,3.13,0.97,3.04,5.47,8.51,1.06,0.0,1.06,1805,1565,True,True,300,3670,1.5,False,0,0
EV00764,1,2025-12-02,2026-05-17,TVS iQube,2025-09-16,0.67,0.45,97.51,False,Brake,Brake Disc Issue,True,True,False,0,12,20,0.6,Weekend,TECH_02,2,2,1.93,0.97,1.87,0.17,2.04,0.26,0.25,0.51,1753,965,True,True,200,2918,1.5,False,0,0
EV00764,2,2025-12-02,2026-11-02,TVS iQube,2025-09-16,1.13,0.92,94.97,False,Tyre,Tyre Wear,True,False,True,1,8,20,0.4,Weekday,TECH_07,5,2,1.91,0.88,1.68,0.3,1.98,0.25,0.0,2.25,1487,955,True,False,200,2642,2.5,False,2,1
EV00765,1,2026-03-08,2026-06-27,TVS iQube,2026-02-15,0.36,0.3,99.02,False,Tyre,Puncture,False,False,False,0,15,20,0.75,Weekend,TECH_07,5,1,0.72,0.88,0.63,1.18,1.81,0.23,0.5,0.73,0,360,True,False,200,560,1.0,False,0,0
EV00766,1,2025-12-28,2026-05-18,Ola S1 Pro,2025-12-12,0.43,0.39,97.12,False,General Service,Cleaning and Lubrication,False,False,False,0,10,20,0.5,Weekday,TECH_04,3,1,1.43,0.94,1.34,0.37,1.71,0.21,0.0,0.21,0,715,True,False,0,715,1.0,False,0,0
EV00767,1,2023-01-01,2023-05-01,TVS iQube,2022-12-01,0.41,0.33,97.8,False,Suspension,Suspension Noise,False,False,False,0,19,20,0.95,Weekday,TECH_05,3,2,1.78,0.94,1.67,2.23,3.9,0.49,0.5,0.99,0,890,True,True,0,890,1.5,False,0,0
EV00767,2,2023-01-01,2024-04-30,TVS iQube,2022-12-01,1.41,1.33,91.11,False,Motor,Motor Bearing Issue,True,True,False,0,12,20,0.6,Weekday,TECH_08,6,3,6.18,0.88,5.44,0.06,5.5,0.69,0.25,0.94,2848,3090,True,True,100,6038,2.5,False,0,0
EV00767,3,2023-01-01,2024-11-25,TVS iQube,2022-12-01,1.98,1.9,87.28,False,Tyre,Tyre Wear,True,True,False,0,17,20,0.85,Weekday,TECH_08,6,2,3.47,0.88,3.05,2.85,5.9,0.74,0.25,0.99,1367,1735,True,False,100,3202,1.5,False,0,0
EV00767,4,2023-01-01,2025-04-24,TVS iQube,2022-12-01,2.4,2.31,84.53,False,Tyre,Puncture,False,False,False,0,20,20,1.0,Weekday,TECH_07,5,1,1.45,0.88,1.28,1.89,3.17,0.4,0.25,0.65,0,725,True,False,300,1025,1.0,False,0,0
EV00768,1,2025-09-12,2026-03-22,Ather Rizta,2025-08-25,0.57,0.52,97.09,False,Tyre,Tyre Wear,True,True,False,0,15,20,0.75,Weekend,TECH_03,2,2,2.32,0.97,2.25,0.84,3.09,0.39,0.0,0.39,1496,1160,True,False,100,2756,1.5,False,0,0
EV00769,1,2021-04-03,2021-11-10,Ather 450X,2021-02-22,0.71,0.61,95.17,False,Brake,Brake Adjustment,True,True,False,0,8,20,0.4,Weekday,TECH_03,2,1,1.34,0.97,1.3,0.39,1.69,0.21,0.25,0.46,107,670,True,False,300,1077,1.0,False,0,0
EV00769,2,2021-04-03,2022-06-14,Ather 450X,2021-02-22,1.31,1.2,90.45,False,Suspension,Front Fork Issue,False,False,False,0,7,20,0.35,Weekday,TECH_08,6,3,5.85,0.88,5.15,0.38,5.53,0.69,0.0,0.69,0,2925,True,True,300,3225,2.5,False,0,0
EV00769,3,2021-04-03,2022-12-17,Ather 450X,2021-02-22,1.82,1.71,86.39,False,General Service,Routine Maintenance,False,False,False,0,22,20,1.1,Weekend,TECH_08,6,1,1.37,0.88,1.21,5.69,6.9,0.86,1.0,1.86,0,685,True,False,200,885,1.0,True,0,0
